cc,ndc,operator_name,plmn_name,country_name,data_date,execution_id,ld_year,ld_month,ld_day
268,76,SWAZI MTN ,SWZMN,SWAZILAND,NULL,NULL,2022,4,18
269,3,SOCIETE NATIONALE DES TELECOMMUNICATIONS (COMORES TELECOM),COMHR,COMOROS,NULL,NULL,2022,4,18
27,82,VODACOM ,ZAFVC,SOUTH AFRICA,NULL,NULL,2022,4,18
27,741,CELL C ,ZAFCC,SOUTH AFRICA,NULL,NULL,2022,4,18
27,841,CELL C ,ZAFCC,SOUTH AFRICA,NULL,NULL,2022,4,18
27,83,MOBILE TELEPHONE NETWORKS ,ZAFMN,SOUTH AFRICA,NULL,NULL,2022,4,18
297,598,SERVICIO DI TELECOMUNICACION DI ARUBA (SETAR) N.V.,ABWK9,ARUBA,NULL,NULL,2022,4,18
298,2490,FAROESE TELECOM,FROFT,FAEROE ISLANDS,NULL,NULL,2022,4,18
299,50,TELE GREENLAND,GRLTG,GREENLAND,NULL,NULL,2022,4,18
30,694,VODAFONE PANAFON S.A.,GRCPF,GREECE,NULL,NULL,2022,4,18
30,697,COSMOTE MOBILE TELECOMMUNICATIONS S.A,GRCCO,GREECE,NULL,NULL,2022,4,18
30,97,COSMOTE MOBILE TELECOMMUNICATIONS S.A,GRCCO,GREECE,NULL,NULL,2022,4,18
30,94,VODAFONE PANAFON S.A.,GRCPF,GREECE,NULL,NULL,2022,4,18
30,693,WIND HELLAS TELECOMMUNICATIONS S.A.,GRCSH,GREECE,NULL,NULL,2022,4,18
30,93,WIND HELLAS TELECOMMUNICATIONS S.A.,GRCSH,GREECE,NULL,NULL,2022,4,18
31,626182,KPN B.V. THE NETHERLANDS,NLDPT,NETHERLANDS,NULL,NULL,2022,4,18
31,6540,VODAFONE NL,NLDLT,NETHERLANDS,NULL,NULL,2022,4,18
31,653,KPN B.V. THE NETHERLANDS,NLDPT,NETHERLANDS,NULL,NULL,2022,4,18
31,626184,KPN B.V. THE NETHERLANDS,NLDPT,NETHERLANDS,NULL,NULL,2022,4,18
31,624,T-MOBILE NETHERLANDS B.V.,NLDPN,NETHERLANDS,NULL,NULL,2022,4,18
31,626183,KPN B.V. THE NETHERLANDS,NLDPT,NETHERLANDS,NULL,NULL,2022,4,18
31,626181,KPN B.V. THE NETHERLANDS,NLDPT,NETHERLANDS,NULL,NULL,2022,4,18
32,47513,PROXIMUS PLC,BELTB,BELGIUM,NULL,NULL,2022,4,18
32,47516,PROXIMUS PLC,BELTB,BELGIUM,NULL,NULL,2022,4,18
32,47510,PROXIMUS PLC,BELTB,BELGIUM,NULL,NULL,2022,4,18
32,4750,PROXIMUS PLC,BELTB,BELGIUM,NULL,NULL,2022,4,18
32,495,ORANGE BELGIUM NV/SA,BELMO,BELGIUM,NULL,NULL,2022,4,18
32,486,TELENET GROUP NV/SA,BELKO,BELGIUM,NULL,NULL,2022,4,18
33,662,BOUYGUES TELECOM,FRAF3,FRANCE,NULL,NULL,2022,4,18
33,751000,BOUYGUES TELECOM,FRAF3,FRANCE,NULL,NULL,2022,4,18
33,609,SOCIETE FRANCAISE DU RADIOTELEPHONE,FRAF2,FRANCE,NULL,NULL,2022,4,18
33,689,ORANGE,FRAF1,FRANCE,NULL,NULL,2022,4,18
33,660,BOUYGUES TELECOM,FRAF3,FRANCE,NULL,NULL,2022,4,18
34,606,TELEFONICA MOVILES ESPANA S.A.,ESPTE,SPAIN,NULL,NULL,2022,4,18
34,630,TELEFONICA MOVILES ESPANA S.A.,ESPTE,SPAIN,NULL,NULL,2022,4,18
34,609,TELEFONICA MOVILES ESPANA S.A.,ESPTE,SPAIN,NULL,NULL,2022,4,18
34,623,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,640009,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,6681,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,6404,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,6022,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,654,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,656,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,656000,ORANGE ESPAGNE S.A. SOCIEDAD UNIPERSONAL,ESPRT,SPAIN,NULL,NULL,2022,4,18
34,697,VODAFONE ESPANA S.A.U,ESPAT,SPAIN,NULL,NULL,2022,4,18
34,607,VODAFONE ESPANA S.A.U,ESPAT,SPAIN,NULL,NULL,2022,4,18
34,62299,XFERA MOVILES S.A.,ESPXF,SPAIN,NULL,NULL,2022,4,18
34,690,TELEFONICA MOVILES ESPANA S.A.,ESPTE,SPAIN,NULL,NULL,2022,4,18
350,5800009,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000001,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000002,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000003,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000004,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000005,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000006,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000007,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000008,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,58000009,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800001,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800002,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800003,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800004,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800005,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800006,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800007,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,347110000,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
350,5800008,GIBTELECOM,GIBGT,GIBRALTAR,NULL,NULL,2022,4,18
351,96,"MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA, S.A.",PRTTM,PORTUGAL,NULL,NULL,2022,4,18
351,91,VODAFONE (PORTUGAL),PRTTL,PORTUGAL,NULL,NULL,2022,4,18
351,93,NOS COMUNICACOES S.A.,PRTOP,PORTUGAL,NULL,NULL,2022,4,18
352,21,POST LUXEMBOURG,LUXPT,LUXEMBOURG,NULL,NULL,2022,4,18
352,621,POST LUXEMBOURG,LUXPT,LUXEMBOURG,NULL,NULL,2022,4,18
352,91,PROXIMUS LUXEMBOURG S.A.,LUXTG,LUXEMBOURG,NULL,NULL,2022,4,18
352,61,ORANGE COMMUNICATIONS LUXEMBOURG S.A.,LUXVM,LUXEMBOURG,NULL,NULL,2022,4,18
353,876999,VODAFONE IRELAND LTD.,IRLEC,IRELAND,NULL,NULL,2022,4,18
353,857000,METEOR MOBILE COMMUNICATIONS LIMITED,IRLME,IRELAND,NULL,NULL,2022,4,18
354,890027,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890025,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890026,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890028,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890029,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,89003,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,2985,FJARSKIPTI HF.,ISLTL,ICELAND,NULL,NULL,2022,4,18
354,69,FJARSKIPTI HF.,ISLTL,ICELAND,NULL,NULL,2022,4,18
354,82,FJARSKIPTI HF.,ISLTL,ICELAND,NULL,NULL,2022,4,18
354,890002,SIMINN HF,ISLOC,ICELAND,NULL,NULL,2022,4,18
354,890003,SIMINN HF,ISLOC,ICELAND,NULL,NULL,2022,4,18
354,890006,SIMINN HF,ISLOC,ICELAND,NULL,NULL,2022,4,18
354,890007,SIMINN HF,ISLOC,ICELAND,NULL,NULL,2022,4,18
354,8900200,SIMINN HF,ISLOC,ICELAND,NULL,NULL,2022,4,18
354,890000,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890001,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890004,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890005,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890008,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890009,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,89001,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900201,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900202,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900203,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900204,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900205,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900206,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900207,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900208,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,8900209,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890021,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890022,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890023,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
354,890024,SIMINN HF,ISLPS,ICELAND,NULL,NULL,2022,4,18
355,69,VODAFONE ALBANIA,ALBVF,ALBANIA,NULL,NULL,2022,4,18
355,67209,ALBTELECOM,ALBK9,ALBANIA,NULL,NULL,2022,4,18
356,79,GO P.L.C.,MLTGO,MALTA,NULL,NULL,2022,4,18
356,99,VODAFONE MALTA LTD,MLTTL,MALTA,NULL,NULL,2022,4,18
356,94,VODAFONE MALTA LTD,MLTTL,MALTA,NULL,NULL,2022,4,18
357,9696,EPIC LTD,CYPSC,CYPRUS,NULL,NULL,2022,4,18
357,9970,CYTAMOBILE-VODAFONE,CYPCT,CYPRUS,NULL,NULL,2022,4,18
357,9950,CYTAMOBILE-VODAFONE,CYPCT,CYPRUS,NULL,NULL,2022,4,18
358,40,TELIA FINLAND OYJ,FINTF,FINLAND,NULL,NULL,2022,4,18
358,44798,DNA PLC,FIN2G,FINLAND,NULL,NULL,2022,4,18
358,457602,DNA PLC,FIN2G,FINLAND,NULL,NULL,2022,4,18
358,457603,DNA PLC,FIN2G,FINLAND,NULL,NULL,2022,4,18
358,457604,DNA PLC,FIN2G,FINLAND,NULL,NULL,2022,4,18
358,457605,DNA PLC,FIN2G,FINLAND,NULL,NULL,2022,4,18
358,4570,ALANDS TELEKOMMUNIKATION AB,FINAM,FINLAND,NULL,NULL,2022,4,18
358,4573,ALANDS TELEKOMMUNIKATION AB,FINAM,FINLAND,NULL,NULL,2022,4,18
358,4575000000,ALANDS TELEKOMMUNIKATION AB,FINAM,FINLAND,NULL,NULL,2022,4,18
358,50,ELISA CORPORATION,FINRL,FINLAND,NULL,NULL,2022,4,18
358,451,ELISA CORPORATION,FINRL,FINLAND,NULL,NULL,2022,4,18
359,89,TELENOR BULGARIA EAD,BGRCM,BULGARIA,NULL,NULL,2022,4,18
359,88000411,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000202,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000412,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000335,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000541,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000542,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000011,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000203,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000204,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000399,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000398,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000801,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000228,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000227,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000016,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000015,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000014,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000013,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000233,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000232,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000231,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000226,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000225,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000802,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000224,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000223,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000222,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000221,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000377,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000344,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000201,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000301,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000303,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000320,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000321,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000322,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
359,88000410,A1 BULGARIA EAD,BGR01,BULGARIA,NULL,NULL,2022,4,18
36,30,MAGYAR TELEKOM,HUNH2,HUNGARY,NULL,NULL,2022,4,18
36,20,TELENOR MAGYARORSZAG ZRT,HUNH1,HUNGARY,NULL,NULL,2022,4,18
36,70,VODAFONE HUNGARY LTD.,HUNVR,HUNGARY,NULL,NULL,2022,4,18
370,699501,UAB BITE LIETUVA,LTUMT,LITHUANIA,NULL,NULL,2022,4,18
370,684,UAB TELE2,LTU03,LITHUANIA,NULL,NULL,2022,4,18
370,699500,UAB BITE LIETUVA,LTUMT,LITHUANIA,NULL,NULL,2022,4,18
370,698,"TELIA LIETUVA, AB",LTUOM,LITHUANIA,NULL,NULL,2022,4,18
370,62100999,"TELIA LIETUVA, AB",LTUOM,LITHUANIA,NULL,NULL,2022,4,18
371,258501,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,25850250,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,29201,LMT,LVALM,LATVIA,NULL,NULL,2022,4,18
371,292020,LMT,LVALM,LATVIA,NULL,NULL,2022,4,18
371,295,SIA TELE2,LVABC,LATVIA,NULL,NULL,2022,4,18
371,298,SIA TELE2,LVABC,LATVIA,NULL,NULL,2022,4,18
371,2585020,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,2585021,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,2585022,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,2585023,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,2585024,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
371,258500,BITE LATVIJA,LVABT,LATVIA,NULL,NULL,2022,4,18
372,561002,ELISA EESTI AS,ESTRE,ESTONIA,NULL,NULL,2022,4,18
372,561000,ELISA EESTI AS,ESTRE,ESTONIA,NULL,NULL,2022,4,18
372,55,TELE2 EESTI AS,ESTRB,ESTONIA,NULL,NULL,2022,4,18
372,509,TELIA EESTI AS,ESTEM,ESTONIA,NULL,NULL,2022,4,18
372,561001,ELISA EESTI AS,ESTRE,ESTONIA,NULL,NULL,2022,4,18
373,794,IM MOLDCELL S.A.,MDAK9,MOLDOVA,NULL,NULL,2022,4,18
373,67,MOLDTELECOM S.A.,MDAUN,MOLDOVA,NULL,NULL,2022,4,18
374,91,VEON ARMENIA CJSC,ARM01,ARMENIA,NULL,NULL,2022,4,18
374,94,MTS ARMENIA CJSC,ARM05,ARMENIA,NULL,NULL,2022,4,18
374,93,MTS ARMENIA CJSC,ARM05,ARMENIA,NULL,NULL,2022,4,18
375,33,MOBILE TELESYSTEMS,BLR02,BELARUS,NULL,NULL,2022,4,18
375,297,MOBILE TELESYSTEMS,BLR02,BELARUS,NULL,NULL,2022,4,18
375,259,BELARUSIAN TELECOMMUNICATONS NETWORK CJSC,BLRK8,BELARUS,NULL,NULL,2022,4,18
375,296,UNITARY ENTERPRISE A1,BLRMD,BELARUS,NULL,NULL,2022,4,18
375,446,UNITARY ENTERPRISE A1,BLRMD,BELARUS,NULL,NULL,2022,4,18
377,2000,MONACO TELECOM,MCOK8,MONACO,NULL,NULL,2022,4,18
377,4000,MONACO TELECOM,MCOK8,MONACO,NULL,NULL,2022,4,18
377,4098,MONACO TELECOM,MCOK8,MONACO,NULL,NULL,2022,4,18
377,44,MONACO TELECOM MOBILE,MCOK9,MONACO,NULL,NULL,2022,4,18
377,45,MONACO TELECOM MOBILE,MCOK9,MONACO,NULL,NULL,2022,4,18
380,91,TRIMOB LLC,UKRK6,UKRAINE,NULL,NULL,2022,4,18
380,67,KYIVSTAR JSC,UKRKS,UKRAINE,NULL,NULL,2022,4,18
380,63,LIFECELL LLC,UKRK9,UKRAINE,NULL,NULL,2022,4,18
380,442379,LIFECELL LLC,UKRK9,UKRAINE,NULL,NULL,2022,4,18
380,50,VF UKRAINE (VODAFONE UA),UKRUM,UKRAINE,NULL,NULL,2022,4,18
381,65,TELEKOM SRBIJA A.D.,YUGK8,SERBIA,NULL,NULL,2022,4,18
381,61,VIP MOBILE D.O.O,SRBNO,SERBIA,NULL,NULL,2022,4,18
381,63,TELENOR LTD.,YUGK7,SERBIA,NULL,NULL,2022,4,18
382,68,MTEL D.O.O. PODGORICA,MNEMT,MONTENEGRO,NULL,NULL,2022,4,18
382,67,CRNOGORSKI TELEKOM,MNEK9,MONTENEGRO,NULL,NULL,2022,4,18
382,69,TELENOR,MNEK7,MONTENEGRO,NULL,NULL,2022,4,18
385,91,A1 HRVATSKA D.O.O.,HRVVI,CROATIA,NULL,NULL,2022,4,18
385,92,A1 HRVATSKA D.O.O.,HRVVI,CROATIA,NULL,NULL,2022,4,18
385,970,CROATIAN TELECOM ,HRVCN,CROATIA,NULL,NULL,2022,4,18
385,980,CROATIAN TELECOM ,HRVCN,CROATIA,NULL,NULL,2022,4,18
385,981,CROATIAN TELECOM ,HRVCN,CROATIA,NULL,NULL,2022,4,18
385,95,TELE2 D.O.O,HRVT2,CROATIA,NULL,NULL,2022,4,18
386,70,TELEMACH D.O.O.,SVNK9,SLOVENIA,NULL,NULL,2022,4,18
386,40,SLOVENIA,SVNSM,SLOVENIA,NULL,NULL,2022,4,18
386,41,TELEKOM SLOVENIJE,SVNMT,SLOVENIA,NULL,NULL,2022,4,18
387,65,RS TELECOMMUNICATIONS JSC BANJA LUKA,BIHK9,BOSNIA AND HERZEGOVINA,NULL,NULL,2022,4,18
387,63,PUBLIC ENTERPRISE CROATIAN TELECOM JSC,BIHER,BOSNIA AND HERZEGOVINA,NULL,NULL,2022,4,18
389,74,T-MOBILE MACEDONIA AD SKOPJE,MKDK8,MACEDONIA,NULL,NULL,2022,4,18
389,770008,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770007,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770006,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770005,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770004,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770009,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770002,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,770001,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,70,T-MOBILE MACEDONIA AD SKOPJE,MKDK8,MACEDONIA,NULL,NULL,2022,4,18
389,770003,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
389,75,A1 MAKEDONIJA DOOEL SKOPJE,MKDNO,MACEDONIA,NULL,NULL,2022,4,18
39,349,VODAFONE ITALIA S.P.A.,ITAOM,ITALY,NULL,NULL,2022,4,18
39,3800,WIND TRE S.P.A.,ITAWI,ITALY,NULL,NULL,2022,4,18
39,335,TELECOM ITALIA S.P.A,ITASI,ITALY,NULL,NULL,2022,4,18
39,370,TELECOM ITALIA S.P.A,ITASI,ITALY,NULL,NULL,2022,4,18
39,32059,WIND TRE S.P.A.,ITAWI,ITALY,NULL,NULL,2022,4,18
39,32058,WIND TRE S.P.A.,ITAWI,ITALY,NULL,NULL,2022,4,18
39,3358817821,TELECOM ITALIA S.P.A ITALY,ITAGT,ITALY,NULL,NULL,2022,4,18
39,37700,VODAFONE ITALIA S.P.A.,ITAOM,ITALY,NULL,NULL,2022,4,18
40,766000,TELEKOM ROMANIA MOBILE COMMUNICATIONS S.A.,ROMCS,ROMANIA,NULL,NULL,2022,4,18
40,72200,VODAFONE ROMANIA S.A.,ROMMF,ROMANIA,NULL,NULL,2022,4,18
40,744,ORANGE ROMANIA,ROMMR,ROMANIA,NULL,NULL,2022,4,18
41,794,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7996,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,798,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,797,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,796,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,795,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,791,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,790,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,779,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,792,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,78931,SALT MOBILE SA,CHEOR,SWITZERLAND,NULL,NULL,2022,4,18
41,78777,SALT MOBILE SA,CHEOR,SWITZERLAND,NULL,NULL,2022,4,18
41,793,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,76598,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,765904,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,765903,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,765902,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,765901,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,765900,SUNRISE COMMUNICATIONS AG,CHEDX,SWITZERLAND,NULL,NULL,2022,4,18
41,7990,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7991,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7992,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7993,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7994,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
41,7995,SWISSCOM (SWITZERLAND) ,CHEC1,SWITZERLAND,NULL,NULL,2022,4,18
420,6080056,VODAFONE CZECH REPUBLIC A.S.,CZECM,CZECH,NULL,NULL,2022,4,18
420,6080055,VODAFONE CZECH REPUBLIC A.S.,CZECM,CZECH,NULL,NULL,2022,4,18
420,603,T-MOBILE CZECH REPUBLIC A.S.,CZERM,CZECH,NULL,NULL,2022,4,18
420,602,O2 CZECH REPUBLIC A.S.,CZEET,CZECH,NULL,NULL,2022,4,18
420,733,T-MOBILE CZECH REPUBLIC A.S.,CZERM,CZECH,NULL,NULL,2022,4,18
421,94990,O2 SLOVAKIA S.R.O.,SVKO2,SLOVAKIA,NULL,NULL,2022,4,18
421,903,SLOVAK TELEKOM A.S,SVKET,SLOVAKIA,NULL,NULL,2022,4,18
421,905,ORANGE SLOVENSKO A.S.,SVKGT,SLOVAKIA,NULL,NULL,2022,4,18
423,7901,TELECOM LIECHTENSTEIN AG,LIEMK,LIECHTENSTEIN,NULL,NULL,2022,4,18
423,78,SALT (LIECHTENSTEIN) AG,LIEK9,LIECHTENSTEIN,NULL,NULL,2022,4,18
423,7902,TELECOM LIECHTENSTEIN AG,LIEMK,LIECHTENSTEIN,NULL,NULL,2022,4,18
423,7903,TELECOM LIECHTENSTEIN AG,LIEMK,LIECHTENSTEIN,NULL,NULL,2022,4,18
423,7904,TELECOM LIECHTENSTEIN AG,LIEMK,LIECHTENSTEIN,NULL,NULL,2022,4,18
423,7905,TELECOM LIECHTENSTEIN AG,LIEMK,LIECHTENSTEIN,NULL,NULL,2022,4,18
