batchtime,activetime,imsi,c360_subscription_identifier,msisdn,mcc,mnc,visitcc,visitndc,execution_id,partition_date
06-11-2020 23:00,06-11-2020 20:42,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
06-11-2020 23:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 16:00,07-11-2020 01:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
07-11-2020 16:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 00:00,06-11-2020 20:42,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
07-11-2020 00:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 01:00,07-11-2020 01:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
07-11-2020 01:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 12:00,07-11-2020 01:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
07-11-2020 12:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 13:00,07-11-2020 01:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
07-11-2020 06:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,07-11-2020
07-11-2020 06:00,07-11-2020 01:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,07-11-2020
28-11-2020 23:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 11:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 12:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 15:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 16:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 02:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
29-11-2020 01:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,29-11-2020
09-11-2020 23:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 00:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 00:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 11:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 11:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 03:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 03:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 07:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 08:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 08:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 13:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 13:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 14:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 06:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 06:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 07:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 16:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 16:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
09-11-2020 22:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
09-11-2020 22:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
09-11-2020 23:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 04:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 04:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 10:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 10:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 02:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 02:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 09:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 09:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 14:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 15:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 15:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 16:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,10-11-2020
10-11-2020 05:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,10-11-2020
10-11-2020 12:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,10-11-2020
10-11-2020 00:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,10-11-2020
10-11-2020 01:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,10-11-2020
14-11-2020 15:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 06:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 16:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 02:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 00:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
13-11-2020 23:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 12:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 01:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 13:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 11:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
15-11-2020 12:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 12:00,15-11-2020 12:46,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 08:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 09:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 09:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 15:00,15-11-2020 15:50,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 15:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 16:00,15-11-2020 15:50,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 07:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 08:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 06:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 06:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 07:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 01:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 01:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 02:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 02:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 03:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 13:00,15-11-2020 12:46,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 13:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 00:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 00:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 14:00,15-11-2020 12:46,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 14:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 04:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 04:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 05:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 05:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
02-11-2020 12:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 03:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 16:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 10:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
22-11-2020 13:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,22-11-2020
22-11-2020 10:00,22-11-2020 10:54,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,22-11-2020
03-11-2020 08:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 10:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
02-11-2020 23:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 03:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 11:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
05-11-2020 16:00,05-11-2020 12:24,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
04-11-2020 23:00,04-11-2020 18:08,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 03:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 00:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 08:00,05-11-2020 07:00,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 02:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 07:00,05-11-2020 07:00,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 13:00,05-11-2020 12:24,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 15:00,05-11-2020 12:24,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 05:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 06:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 11:00,05-11-2020 07:00,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 12:00,05-11-2020 12:24,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
21-11-2020 06:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 01:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 10:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 13:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 16:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 09:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
03-11-2020 09:00,03-11-2020 09:53,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
03-11-2020 02:00,03-11-2020 00:30,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
03-11-2020 01:00,03-11-2020 00:30,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
03-11-2020 06:00,03-11-2020 06:15,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
03-11-2020 04:00,03-11-2020 00:30,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
03-11-2020 05:00,03-11-2020 00:30,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,03-11-2020
